PDB,Epoch,Step,Pout,Model
63.095726,45,0,[0.28420645 0.08064536 0.02289768 0.00650987 0.00185103],HARQ
15.848933,45,0,[0.2930401  0.08552986 0.02498955 0.00732318 0.00214767],HARQ
251.1887,45,0,[0.33553043 0.11226379 0.03763877 0.01263175 0.0042394 ],HARQ
25.118862,45,0,[0.27005744 0.07293103 0.01969558 0.00531894 0.00143642],HARQ
39.81072,45,0,[0.26627883 0.07661303 0.02018762 0.00515435 0.00131568],HARQ
39.81072,45,0,[0.26627877 0.08726329 0.02447908 0.00626882 0.00153766],HARQ
100.0,45,0,[0.3233454  0.10454255 0.03380348 0.01093025 0.00353425],HARQ
10.0,45,0,[0.3352629  0.11232354 0.03765659 0.01262535 0.00423289],HARQ
158.48933,45,0,[0.35139644 0.12321287 0.04324936 0.01520223 0.00534438],HARQ
100.0,45,0,[0.3233454  0.10445356 0.0337683  0.01092087 0.00353172],HARQ
15.848933,45,0,[0.29304004 0.08563484 0.02486984 0.00726622 0.00213136],HARQ
100.0,45,0,[0.3233454  0.1047715  0.03370558 0.01088582 0.0035248 ],HARQ
25.118862,45,0,[0.27005744 0.07348933 0.01952879 0.00521221 0.00140324],HARQ
63.095726,45,0,[0.28420645 0.15056264 0.06200787 0.02102752 0.00621202],HARQ
158.48933,45,0,[0.3513965  0.12323157 0.04314244 0.01515654 0.00533171],HARQ
25.118862,45,0,[0.27005747 0.0728628  0.01967564 0.00531394 0.00143513],HARQ
63.095726,45,0,[0.28420645 0.08210671 0.02305006 0.00648082 0.00183648],HARQ
25.118862,45,0,[0.27005747 0.07267832 0.01954155 0.00527515 0.00142611],HARQ
251.1887,45,0,[0.33553043 0.1123561  0.03768562 0.01264663 0.00424386],HARQ
158.48933,45,0,[0.35139644 0.12322804 0.04326437 0.01520734 0.00534577],HARQ
100.0,45,0,[0.3233454  0.48379338 0.522922   0.4269564  0.27861908],HARQ
25.118862,45,0,[0.27005747 0.07267367 0.0195598  0.00528187 0.00142771],HARQ
100.0,45,0,[0.3233454  0.10442097 0.03373742 0.0109126  0.00353008],HARQ
158.48933,45,0,[0.35139644 0.18851593 0.08125371 0.02992881 0.00995408],HARQ
100.0,45,0,[0.3233454  0.10452663 0.03379836 0.01092877 0.0035338 ],HARQ
15.848933,45,0,[0.29304004 0.08587252 0.02516408 0.00737408 0.0021609 ],HARQ
100.0,45,0,[0.3233454  0.10620128 0.03397251 0.01088742 0.00351405],HARQ
10.0,45,0,[0.335263   0.11401151 0.03742526 0.01229753 0.00408423],HARQ
15.848933,46,0,[0.28735185 0.08257093 0.02372691 0.00681797 0.00195916],HARQ
39.81072,46,0,[0.2579591  0.1409181  0.05856897 0.01958701 0.00558226],HARQ
10.0,46,0,[0.3295829  0.10862329 0.03580039 0.0117992  0.00388882],HARQ
158.48933,46,0,[0.3192965  0.10167325 0.03238165 0.01034073 0.00330446],HARQ
100.0,46,0,[0.3011817  0.0906179  0.02728777 0.00821993 0.00247599],HARQ
63.095726,46,0,[0.27112937 0.0734193  0.01990102 0.00539678 0.00146345],HARQ
39.81072,46,0,[0.25795916 0.06827266 0.01728897 0.00436247 0.00111173],HARQ
251.1887,46,0,[0.29980436 0.08983321 0.02693187 0.0080745  0.0024208 ],HARQ
15.848933,46,0,[0.2873518  0.12531365 0.0437886  0.0130551  0.00351069],HARQ
39.81072,46,0,[0.2579591  0.06826089 0.01728626 0.00436224 0.0011118 ],HARQ
25.118862,46,0,[0.26367283 0.12260004 0.04442473 0.01331739 0.00349636],HARQ
25.118862,46,0,[0.26367283 0.07136597 0.01842147 0.00473274 0.00122864],HARQ
10.0,46,0,[0.32958287 0.10855675 0.03577746 0.01179203 0.00388651],HARQ
251.1887,46,0,[0.29980436 0.10213748 0.03059073 0.00859541 0.00236623],HARQ
25.118862,46,0,[0.26367283 0.09072726 0.02608388 0.00668676 0.00160953],HARQ
15.848933,46,0,[0.2873518  0.08252375 0.02371283 0.00681414 0.00195808],HARQ
251.1887,46,0,[0.29980436 0.08985958 0.02694023 0.00807686 0.00242149],HARQ
10.0,46,0,[0.32958287 0.12173423 0.04002947 0.01246957 0.0038297 ],HARQ
15.848933,46,0,[0.28735185 0.0825711  0.02372696 0.00681798 0.00195916],HARQ
100.0,46,0,[0.3011817  0.09071033 0.02732029 0.00822838 0.00247824],HARQ
15.848933,46,0,[0.28735185 0.10153788 0.03058241 0.00838092 0.00219439],HARQ
25.118862,46,0,[0.26367283 0.06952222 0.01833113 0.00483342 0.00127444],HARQ
100.0,46,0,[0.3011817  0.10157356 0.03078987 0.00890213 0.00254747],HARQ
25.118862,46,0,[0.26367283 0.06995237 0.01815573 0.00473525 0.00124541],HARQ
15.848933,46,0,[0.2873518  0.08222224 0.02353054 0.00675963 0.00194426],HARQ
25.118862,46,0,[0.26367286 0.06952335 0.01833143 0.0048335  0.00127446],HARQ
251.1887,46,0,[0.29980436 0.08954217 0.02652446 0.0079133  0.0023736 ],HARQ
25.118862,46,0,[0.26367283 0.06951226 0.0183285  0.00483275 0.00127427],HARQ
25.118862,46,0,[0.26367283 0.06947251 0.01831725 0.00483    0.00127357],HARQ
39.81072,46,0,[0.2579591  0.06654009 0.01716463 0.00442778 0.00114219],HARQ
100.0,46,0,[0.3011817  0.09070779 0.02731955 0.00822815 0.00247817],HARQ
251.1887,46,0,[0.29980436 0.28185374 0.19290419 0.10115542 0.04308978],HARQ
100.0,46,0,[0.3011817  0.09513516 0.02828407 0.00829644 0.00245074],HARQ
158.48933,46,0,[0.3192965  0.13356292 0.04670564 0.01456341 0.00426324],HARQ
100.0,46,0,[0.30118176 0.10317562 0.03149153 0.00909945 0.00258914],HARQ
158.48933,46,0,[0.31929645 0.10194506 0.03255074 0.01039336 0.00331856],HARQ
15.848933,46,0,[0.2873518  0.08225596 0.0234728  0.00673417 0.00193727],HARQ
158.48933,46,0,[0.3192965  0.2330992  0.12824546 0.05614071 0.02071217],HARQ
158.48933,46,0,[0.3192965  0.42415175 0.40661982 0.29471117 0.17100123],HARQ
63.095726,46,0,[0.27112934 0.07350522 0.01992946 0.00540348 0.00146504],HARQ
15.848933,46,0,[0.2873518  0.08255392 0.02372201 0.00681661 0.00195877],HARQ
100.0,46,0,[0.30118176 0.09102883 0.02721744 0.00817466 0.00246491],HARQ
10.0,46,0,[0.32958287 0.10836607 0.03569476 0.01176674 0.0038789 ],HARQ
25.118862,46,0,[0.26367283 0.25654927 0.18110825 0.09736281 0.04222402],HARQ
25.118862,46,0,[0.26367283 0.09182362 0.026615   0.00685148 0.0016503 ],HARQ
63.095726,46,0,[0.27112934 0.07340654 0.01983816 0.00537835 0.00145982],HARQ
10.0,46,0,[0.3295829  0.10860276 0.03579359 0.01179703 0.00388811],HARQ
39.81072,46,0,[0.2579591  0.06636786 0.01705016 0.00439676 0.00113543],HARQ
158.48933,46,0,[0.3192965  0.10170826 0.03243917 0.01036072 0.00330956],HARQ
251.1887,46,0,[0.2998044  0.09170916 0.02677421 0.00779249 0.0022951 ],HARQ
63.095726,47,0,[0.26576185 0.07892482 0.02105753 0.00535862 0.00134993],HARQ
15.848933,47,0,[0.28501555 0.1484138  0.05982189 0.01980085 0.00569924],HARQ
39.81072,47,0,[0.25452793 0.08470111 0.02358256 0.00586053 0.00136851],HARQ
63.095726,47,0,[0.26576185 0.07062286 0.01876891 0.00498808 0.00132564],HARQ
63.095726,47,0,[0.26576185 0.07081807 0.01866812 0.0049452  0.00131561],HARQ
251.1887,47,0,[0.2845937  0.08099354 0.02305027 0.00655996 0.00186692],HARQ
25.118862,47,0,[0.2610422  0.06814304 0.01778821 0.00464347 0.00121214],HARQ
63.095726,47,0,[0.26576185 0.07049058 0.01869076 0.00496829 0.0013215 ],HARQ
39.81072,47,0,[0.25452793 0.06462275 0.01642987 0.00418306 0.00106516],HARQ
100.0,47,0,[0.29203054 0.0851365  0.02481423 0.00724845 0.00211842],HARQ
100.0,47,0,[0.29203054 0.08561751 0.02479998 0.00721711 0.00210964],HARQ
251.1887,47,0,[0.28459364 0.08082136 0.02299258 0.00654456 0.00186278],HARQ
63.095726,47,0,[0.2657619  0.07117599 0.01870677 0.00493763 0.00131171],HARQ
39.81072,47,0,[0.25452793 0.10320085 0.03327737 0.00907556 0.00221375],HARQ
39.81072,47,0,[0.25452793 0.06507199 0.01635862 0.00413413 0.00105175],HARQ
10.0,47,0,[0.32725808 0.40783775 0.36804414 0.25222036 0.13901953],HARQ
25.118862,47,0,[0.2610422  0.06811997 0.0177821  0.00464195 0.00121175],HARQ
158.48933,47,0,[0.30573687 0.09321181 0.02839368 0.0086794  0.00265632],HARQ
15.848933,47,0,[0.2850155  0.08123388 0.02315291 0.00659894 0.0018808 ],HARQ
158.48933,47,0,[0.30573687 0.09325827 0.02848687 0.00871189 0.00266449],HARQ
251.1887,47,0,[0.28459364 0.08080451 0.02298579 0.00654274 0.00186231],HARQ
10.0,47,0,[0.32725808 0.10675783 0.03489585 0.01142272 0.00373956],HARQ
15.848933,47,0,[0.2850155  0.08123387 0.02315292 0.00659894 0.0018808 ],HARQ
158.48933,47,0,[0.30573693 0.09674301 0.02901087 0.0086268  0.00258951],HARQ
39.81072,47,0,[0.25452796 0.06478447 0.01648946 0.00419703 0.00106826],HARQ
100.0,47,0,[0.29203054 0.08822668 0.02538765 0.00725707 0.00209258],HARQ
10.0,47,0,[0.32725808 0.10709773 0.03504861 0.01146994 0.00375363],HARQ
158.48933,47,0,[0.30573684 0.09320359 0.02841199 0.00868693 0.00265828],HARQ
251.1887,47,0,[0.28459364 0.08097732 0.0226443  0.00637658 0.00181105],HARQ
63.095726,47,0,[0.2657619  0.07055487 0.01866938 0.00495904 0.00131956],HARQ
251.1887,47,0,[0.28459364 0.14169694 0.0546527  0.01735998 0.00481232],HARQ
251.1887,47,0,[0.28459364 0.08054551 0.02280677 0.00648698 0.00184802],HARQ
251.1887,47,0,[0.28459364 0.08098963 0.02304913 0.00655964 0.00186683],HARQ
63.095726,47,0,[0.26576185 0.070761   0.01866493 0.00494725 0.00131633],HARQ
15.848933,47,0,[0.2850155  0.14342597 0.05617335 0.0181775  0.00514552],HARQ
39.81072,47,0,[0.25452793 0.06459446 0.01639531 0.00417341 0.00106317],HARQ
100.0,47,0,[0.29203054 0.08527896 0.02490409 0.00727276 0.00212387],HARQ
15.848933,47,0,[0.28501555 0.0812337  0.02315288 0.00659893 0.0018808 ],HARQ
158.48933,47,0,[0.30573684 0.09342508 0.02856296 0.00873307 0.00267007],HARQ
158.48933,47,0,[0.30573687 0.09347107 0.02857757 0.00873723 0.00267129],HARQ
100.0,47,0,[0.2920305  0.08520023 0.0248779  0.00726609 0.00212211],HARQ
158.48933,47,0,[0.30573687 0.09346562 0.02857593 0.00873674 0.00267115],HARQ
25.118862,47,0,[0.26104218 0.0679223  0.01770053 0.00462172 0.00120712],HARQ
100.0,47,0,[0.29203054 0.08513809 0.02481269 0.00724791 0.00211832],HARQ
63.095726,47,0,[0.26576185 0.07054137 0.01874278 0.004982   0.00132421],HARQ
158.48933,47,0,[0.30573687 0.10653887 0.03285509 0.00954593 0.00272356],HARQ
158.48933,47,0,[0.30573687 0.1979309  0.09734929 0.03846478 0.01293266],HARQ
10.0,47,0,[0.32725808 0.10706352 0.03503725 0.01146636 0.00375248],HARQ
10.0,47,0,[0.32725808 0.16389579 0.06565595 0.02239246 0.0068738 ],HARQ
10.0,47,0,[0.32725814 0.10704381 0.03503038 0.01146426 0.00375181],HARQ
25.118862,48,0,[0.25800446 0.06638127 0.01710901 0.00441536 0.00113959],HARQ
25.118862,48,0,[0.25800446 0.06645122 0.01713935 0.00442274 0.00114123],HARQ
63.095726,48,0,[0.26008323 0.06775016 0.01748515 0.00453506 0.00118084],HARQ
10.0,48,0,[0.32444507 0.10526443 0.03415255 0.01108063 0.00359506],HARQ
158.48933,48,0,[0.29296222 0.08578406 0.0251311  0.0073627  0.00215702],HARQ
63.095726,48,0,[0.26008323 0.06764331 0.0175929  0.00457562 0.00119004],HARQ
10.0,48,0,[0.32444507 0.10526466 0.03415261 0.01108065 0.00359506],HARQ
39.81072,48,0,[0.2507143  0.09021247 0.02642679 0.00671633 0.0015635 ],HARQ
100.0,48,0,[0.28290832 0.0799154  0.0225982  0.00639483 0.00180959],HARQ
158.48933,48,0,[0.29296228 0.08724834 0.02510225 0.00722787 0.00210182],HARQ
10.0,48,0,[0.32444507 0.10519257 0.03412807 0.0110731  0.00359268],HARQ
158.48933,48,0,[0.29296222 0.08561835 0.02505955 0.00734351 0.00215214],HARQ
15.848933,48,0,[0.28224283 0.07941493 0.02238854 0.00632058 0.0017846 ],HARQ
158.48933,48,0,[0.29296228 0.10425895 0.03184741 0.00890969 0.00239452],HARQ
158.48933,48,0,[0.29296228 0.08556411 0.02497632 0.00731596 0.00214544],HARQ
25.118862,48,0,[0.25800452 0.18519315 0.09823565 0.04056314 0.01381471],HARQ
39.81072,48,0,[0.2507143  0.12969103 0.05117324 0.01629904 0.0044384 ],HARQ
100.0,48,0,[0.28290832 0.08002495 0.02263979 0.00640504 0.00181204],HARQ
100.0,48,0,[0.28290832 0.08003587 0.02264283 0.00640585 0.00181227],HARQ
25.118862,48,0,[0.25800452 0.07012996 0.01773014 0.00439521 0.00109625],HARQ
158.48933,48,0,[0.29296222 0.0858269  0.02514405 0.00736626 0.00215804],HARQ
100.0,48,0,[0.28290832 0.26886553 0.18708998 0.10006794 0.04356002],HARQ
63.095726,48,0,[0.26008326 0.06764027 0.01759212 0.00457542 0.00118999],HARQ
39.81072,48,0,[0.2507143  0.06266958 0.0156593  0.00392572 0.00098519],HARQ
15.848933,48,0,[0.2822428  0.07960939 0.02246851 0.00634181 0.00178996],HARQ
25.118862,48,0,[0.25800452 0.22098397 0.13812856 0.06621842 0.0257949 ],HARQ
10.0,48,0,[0.32444507 0.16746737 0.06857374 0.0236914  0.00730461],HARQ
10.0,48,0,[0.32444507 0.10526434 0.03415251 0.01108062 0.00359506],HARQ
10.0,48,0,[0.32444507 0.10861003 0.0344048  0.01080473 0.00342766],HARQ
251.1887,48,0,[0.2712973  0.07323001 0.01980547 0.00537328 0.00145885],HARQ
39.81072,48,0,[0.25071436 0.06283884 0.01575457 0.00394996 0.00099032],HARQ
15.848933,48,0,[0.28224283 0.0796538  0.02248173 0.00634532 0.00179092],HARQ
100.0,48,0,[0.28290832 0.25400785 0.16760163 0.08537622 0.03555159],HARQ
15.848933,48,0,[0.2822429  0.07945945 0.02220278 0.00624326 0.00176353],HARQ
15.848933,48,0,[0.2822428  0.08046245 0.02226669 0.0061813  0.00173351],HARQ
25.118862,48,0,[0.25800446 0.06656613 0.01717436 0.00443106 0.00114323],HARQ
39.81072,48,0,[0.2507143  0.08002514 0.02155781 0.00522997 0.00120156],HARQ
10.0,48,0,[0.32444507 0.105262   0.03415176 0.01108038 0.00359498],HARQ
25.118862,48,0,[0.25800452 0.10968328 0.03676052 0.0103263  0.00257263],HARQ
100.0,48,0,[0.28290832 0.08003111 0.02264151 0.00640549 0.00181217],HARQ
15.848933,48,0,[0.28224283 0.29381317 0.22169748 0.12726526 0.05888027],HARQ
158.48933,48,0,[0.29296222 0.08582672 0.02514398 0.00736624 0.00215803],HARQ
10.0,48,0,[0.32444507 0.10480397 0.03388215 0.0109915  0.0035692 ],HARQ
251.1887,48,0,[0.27129728 0.09233081 0.02640917 0.00678918 0.00165159],HARQ
39.81072,48,0,[0.2507143  0.07608568 0.01986973 0.0047632  0.00109883],HARQ
63.095726,48,0,[0.26008326 0.0676433  0.0175929  0.00457562 0.00119004],HARQ
251.1887,48,0,[0.27129728 0.07347639 0.01992935 0.00540741 0.00146714],HARQ
15.848933,48,0,[0.28224283 0.07966106 0.02248376 0.00634588 0.00179108],HARQ
15.848933,48,0,[0.28224283 0.09177994 0.0261761  0.00698026 0.00181785],HARQ
15.848933,48,0,[0.28224283 0.13736698 0.05223185 0.01648044 0.00456792],HARQ
251.1887,49,0,[0.2575297  0.06627371 0.01706686 0.00439538 0.00113196],HARQ
158.48933,49,0,[0.27945843 0.08678792 0.02415849 0.00640865 0.00168313],HARQ
39.81072,49,0,[0.24638572 0.06070593 0.01495707 0.00368521 0.00090798],HARQ
39.81072,49,0,[0.24638572 0.06051986 0.01485585 0.0036596  0.00090259],HARQ
158.48933,49,0,[0.27945843 0.07805806 0.02181366 0.00609619 0.00170365],HARQ
25.118862,49,0,[0.2545233  0.06465681 0.01645005 0.00418769 0.00106603],HARQ
251.1887,49,0,[0.25752968 0.06631105 0.01707707 0.00439787 0.00113258],HARQ
63.095726,49,0,[0.25374866 0.07391462 0.01903462 0.00461187 0.00109586],HARQ
158.48933,49,0,[0.27945843 0.07796922 0.0217826  0.00608834 0.00170166],HARQ
15.848933,49,0,[0.27905068 0.07784972 0.02172397 0.00606214 0.00169165],HARQ
158.48933,49,0,[0.27945843 0.07861435 0.02163677 0.00598347 0.0016683 ],HARQ
100.0,49,0,[0.27293745 0.13224995 0.05005777 0.01569894 0.00431655],HARQ
158.48933,49,0,[0.27945843 0.07983369 0.02186531 0.00597545 0.00165012],HARQ
25.118862,49,0,[0.2545233  0.06454624 0.01633802 0.00415473 0.00105869],HARQ
251.1887,49,0,[0.2575297  0.06632157 0.01707978 0.00439855 0.00113276],HARQ
251.1887,49,0,[0.25752968 0.06632158 0.01707979 0.00439855 0.00113276],HARQ
39.81072,49,0,[0.24638572 0.07724895 0.02043643 0.00486837 0.00109822],HARQ
10.0,49,0,[0.32119912 0.1031431  0.03312941 0.01064122 0.00341796],HARQ
251.1887,49,0,[0.2575297  0.07201429 0.01816734 0.00439859 0.00106029],HARQ
251.1887,49,0,[0.2575297  0.0663216  0.01707979 0.00439855 0.00113276],HARQ
25.118862,49,0,[0.2545233  0.06478214 0.01648858 0.00419673 0.00106816],HARQ
25.118862,49,0,[0.2545233  0.06475974 0.01648278 0.00419532 0.00106781],HARQ
63.095726,49,0,[0.25374863 0.06883093 0.01725215 0.00421705 0.00103385],HARQ
100.0,49,0,[0.27293745 0.07437995 0.02022536 0.00551892 0.00150804],HARQ
25.118862,49,0,[0.25452337 0.06478215 0.01648857 0.00419673 0.00106817],HARQ
158.48933,49,0,[0.27945843 0.07809184 0.02182345 0.00609876 0.00170435],HARQ
100.0,49,0,[0.27293748 0.07729168 0.02075919 0.0055279  0.0014849 ],HARQ
63.095726,49,0,[0.25374866 0.06437619 0.01633542 0.00414513 0.00105183],HARQ
158.48933,49,0,[0.27945846 0.0780966  0.02182475 0.00609911 0.00170445],HARQ
251.1887,49,0,[0.2575297  0.06630233 0.01707476 0.0043973  0.00113244],HARQ
10.0,49,0,[0.32119912 0.10270556 0.03280971 0.01052987 0.00338578],HARQ
15.848933,49,0,[0.27905074 0.07960803 0.02170865 0.00590095 0.00162177],HARQ
15.848933,49,0,[0.27905068 0.07770886 0.02167561 0.00604966 0.00168842],HARQ
39.81072,49,0,[0.24638572 0.06066574 0.01494667 0.00368282 0.00090742],HARQ
251.1887,49,0,[0.25752977 0.08856348 0.02505346 0.00623218 0.00143901],HARQ
39.81072,49,0,[0.24638572 0.06070394 0.0149566  0.00368509 0.00090795],HARQ
10.0,49,0,[0.32119915 0.10272434 0.03289162 0.01056462 0.00339602],HARQ
15.848933,49,0,[0.27905068 0.08088383 0.02204314 0.00593346 0.00161175],HARQ
39.81072,49,0,[0.24638572 0.06055832 0.01490691 0.00367386 0.00090551],HARQ
251.1887,49,0,[0.2575297  0.06607485 0.01699428 0.00437756 0.00112777],HARQ
100.0,49,0,[0.27293745 0.07479231 0.02022409 0.00549562 0.00150095],HARQ
25.118862,49,0,[0.2545233  0.06515186 0.01631744 0.00410737 0.00104271],HARQ
63.095726,49,0,[0.25374866 0.0643874  0.01633822 0.0041458  0.00105199],HARQ
158.48933,49,0,[0.27945843 0.1079618  0.0342268  0.00949791 0.00243438],HARQ
39.81072,49,0,[0.24638572 0.06064503 0.01494063 0.00368149 0.00090712],HARQ
10.0,49,0,[0.32119906 0.10981348 0.03456286 0.01059027 0.00325428],HARQ
158.48933,49,0,[0.27945843 0.07786854 0.02172905 0.00607401 0.00169829],HARQ
15.848933,49,0,[0.27905068 0.5382806  0.7345569  0.7406849  0.5843244 ],HARQ
251.1887,49,0,[0.2575297  0.06603198 0.016787   0.00429967 0.00110766],HARQ
10.0,49,0,[0.32119912 0.10281021 0.03297332 0.01059349 0.00340413],HARQ
10.0,50,0,[0.31842974 0.10139745 0.03228798 0.01028146 0.00327392],HARQ
25.118862,50,0,[0.25163063 0.1115572  0.03851481 0.0109953  0.00274813],HARQ
25.118862,50,0,[0.25163063 0.0633169  0.01593248 0.0040091  0.00100881],HARQ
100.0,50,0,[0.26530647 0.0703771  0.01867155 0.00495371 0.00131426],HARQ
158.48933,50,0,[0.2695896  0.07242503 0.01943897 0.00523834 0.00141372],HARQ
251.1887,50,0,[0.24757098 0.06128906 0.0151734  0.00375649 0.00093   ],HARQ
158.48933,50,0,[0.2695896  0.0724251  0.01947099 0.00524963 0.00141639],HARQ
15.848933,50,0,[0.27635655 0.13448384 0.05093125 0.01593871 0.00436411],HARQ
158.48933,50,0,[0.2695896  0.07267857 0.01959339 0.00528218 0.00142402],HARQ
158.48933,50,0,[0.2695896  0.07242673 0.01943645 0.00523734 0.00141347],HARQ
158.48933,50,0,[0.2695896  0.08727939 0.02433257 0.00623497 0.00153952],HARQ
100.0,50,0,[0.26530647 0.07025737 0.01862685 0.00494322 0.00131189],HARQ
10.0,50,0,[0.31842968 0.10391211 0.03231054 0.00999862 0.00312796],HARQ
158.48933,50,0,[0.26958963 0.07265396 0.01958667 0.00528045 0.00142356],HARQ
251.1887,50,0,[0.24757098 0.06129121 0.01517392 0.00375662 0.00093003],HARQ
100.0,50,0,[0.26530647 0.07035247 0.01866468 0.00495206 0.00131384],HARQ
251.1887,50,0,[0.24757095 0.06119865 0.01514837 0.00375066 0.00092861],HARQ
25.118862,50,0,[0.25163063 0.06308332 0.01578566 0.0039686  0.00099976],HARQ
100.0,50,0,[0.26530647 0.07034946 0.01855719 0.00491716 0.00130625],HARQ
158.48933,50,0,[0.2695896  0.07259998 0.01957009 0.00527637 0.00142253],HARQ
39.81072,50,0,[0.24286768 0.83252555 1.9957691  3.4855113  4.6935234 ],HARQ
100.0,50,0,[0.26530647 0.4934002  0.6510669  0.6363243  0.48752502],HARQ
63.095726,50,0,[0.24875326 0.06273891 0.01537554 0.00377671 0.00093576],HARQ
10.0,50,0,[0.31842968 0.10118116 0.03220494 0.0102568  0.00326658],HARQ
10.0,50,0,[0.31842968 0.10137136 0.03227958 0.01027887 0.00327311],HARQ
25.118862,50,0,[0.2516307  0.0633119  0.01593124 0.0040088  0.00100874],HARQ
100.0,50,0,[0.26530647 0.07024603 0.01857826 0.00492883 0.00130898],HARQ
251.1887,50,0,[0.24757098 0.06129136 0.01517397 0.00375664 0.00093003],HARQ
251.1887,50,0,[0.24757098 0.069337   0.01708094 0.0039514  0.00089645],HARQ
25.118862,50,0,[0.25163063 0.06323239 0.01590847 0.00400351 0.00100748],HARQ
25.118862,50,0,[0.25163063 0.1178304  0.04259957 0.01261208 0.00323838],HARQ
39.81072,50,0,[0.24286768 0.05898092 0.01432457 0.00347898 0.00084493],HARQ
15.848933,50,0,[0.27635655 0.07637288 0.02110616 0.00583283 0.00161194],HARQ
25.118862,50,0,[0.25163063 0.06308077 0.01582975 0.00398362 0.00100317],HARQ
15.848933,50,0,[0.27635655 0.07649916 0.02082448 0.00570421 0.00157439],HARQ
251.1887,50,0,[0.24757098 0.1288887  0.05057352 0.01584803 0.00420639],HARQ
15.848933,50,0,[0.27635655 0.07612624 0.02101142 0.00580809 0.00160574],HARQ
10.0,50,0,[0.31842962 0.10949145 0.0342911  0.0103704  0.00313118],HARQ
251.1887,50,0,[0.24757095 0.0612912  0.01517393 0.00375663 0.00093003],HARQ
63.095726,50,0,[0.24875326 0.06174265 0.0153425  0.00381766 0.00095007],HARQ
251.1887,50,0,[0.24757095 0.09923773 0.03121243 0.0082052  0.00190977],HARQ
63.095726,50,0,[0.24875326 0.06187108 0.01528395 0.00379431 0.00094503],HARQ
100.0,50,0,[0.26530647 0.07038745 0.01867425 0.0049544  0.00131444],HARQ
39.81072,50,0,[0.24286768 0.05884144 0.01427799 0.0034686  0.0008427 ],HARQ
39.81072,50,0,[0.24286768 0.05890325 0.01430274 0.00347415 0.00084384],HARQ
63.095726,50,0,[0.24875326 0.06172844 0.01531679 0.00381069 0.00094873],HARQ
100.0,50,0,[0.26530647 0.07396029 0.01932066 0.00496898 0.00128679],HARQ
251.1887,50,0,[0.24757095 0.06109966 0.01511368 0.00374253 0.00092678],HARQ
158.48933,50,0,[0.26958963 0.07267857 0.01959339 0.00528217 0.00142402],HARQ
63.095726,50,0,[0.24875326 0.063222   0.01546804 0.00378022 0.00093268],HARQ
63.095726,51,0,[0.24461241 0.08597447 0.02462203 0.00612175 0.00139487],HARQ
251.1887,51,0,[0.23929314 0.05698674 0.01360352 0.00325571 0.00077955],HARQ
10.0,51,0,[0.31623057 0.09999657 0.03162198 0.00999984 0.00316226],HARQ
100.0,51,0,[0.2589753  0.06730091 0.0172576  0.00444811 0.00115257],HARQ
10.0,51,0,[0.31623057 0.12642801 0.04261163 0.01292458 0.00371048],HARQ
25.118862,51,0,[0.24927509 0.17270492 0.0883783  0.03519225 0.01155522],HARQ
63.095726,51,0,[0.24461244 0.05983517 0.01463643 0.00358025 0.00087577],HARQ
